,Unnamed: 0,Band,Song,ID_TRACK,POPULARITY,RELEASE_DATE,EXTERNAL_URLS,SEARCH_URL,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
1212,1212,Gazette,Derangement,77zA9ivknUq28O6hpLxgXW,26,2012-09-05,https://open.spotify.com/album/5sjkMpwgAJvVYAZiW0j4vS,https://p.scdn.co/mp3-preview/a7b8b7f99ca058fae96d6d40bbfac098639fe805?cid=f9d64942f5f74f3282916225d2f77630,0.489,0.912,-5.049,0.238,8.12e-05,4.99e-05,0.115,0.383,120.001,282867
1213,1213,Vandalize,Stranger,,,,,,,,,,,,,,,
1214,1214,Soilwork,Loyal Shadow,23fw8fXvNFvP5PwTTkgjyi,24,2013-03-01,https://open.spotify.com/album/3nbWRTqibjW6LYLNq5q43K,https://p.scdn.co/mp3-preview/4081ce7d84effd6b18a57ea82026f09be854661e?cid=f9d64942f5f74f3282916225d2f77630,0.461,0.946,-6.714,0.0554,7.42e-05,0.856,0.651,0.2,85.019,154840
1215,1215,Indepth,Chaotic Form,,,,,,,,,,,,,,,
1216,1216,Nxt,Eye In The Sky ,,,,,,,,,,,,,,,
1217,1217,Nile,The Inevitable Degradation Of Flesh,2vRo9CcyvRPhUXIJLTXKj0,21,2012-06-29,https://open.spotify.com/album/00y5FrZQZzLJ7p3Bnwlvln,https://p.scdn.co/mp3-preview/cacc709bd1f0cc061d7c37338eabcba497820a77?cid=f9d64942f5f74f3282916225d2f77630,0.272,0.939,-5.812,0.0999,0.00139,0.752,0.348,0.163,130.493,330573
1218,1218,Untitled Revolution,Light Of Grove,,,,,,,,,,,,,,,
1219,1219,Nxt,Nu,4jYJTQ2VuVzXtD50bj66yQ,7,2021-08-31,https://open.spotify.com/album/40p9mJqkIBepXXxjqinipW,https://p.scdn.co/mp3-preview/4a6adf918c06d78399adf061b8cf5b175135c50c?cid=f9d64942f5f74f3282916225d2f77630,0.931,0.319,-10.311,0.111,0.728,0,0.0987,0.341,109.987,263265
1220,1220,Indepth,Sorrow To Us,,,,,,,,,,,,,,,
1221,1221,Tesseract,Origin ,2CpRWY45BkoUzWZgrSRD0k,28,2011-04-30,https://open.spotify.com/album/2ITnxVw9jw2I5uMlWGM2Jm,https://p.scdn.co/mp3-preview/e883ce2e93678aed0855ee621aac6771076a3a36?cid=f9d64942f5f74f3282916225d2f77630,0.526,0.892,-7.562,0.0667,0.000128,0.038,0.0973,0.407,120.031,284440
1222,1222,Scott Phoebus,Original 1,,,,,,,,,,,,,,,
1223,1223,Indepth,Rotten Faith,,,,,,,,,,,,,,,
1224,1224,Twelve Foot Ninja,Coming For You,3dZa8hcLwrmypWmFXjlzCe,42,2012-11-02,https://open.spotify.com/album/6ddYtSz22M5tq5tVWMgxWj,https://p.scdn.co/mp3-preview/e94c98ba1bd1d28acb91f98b1006d2bba1cfc63d?cid=f9d64942f5f74f3282916225d2f77630,0.636,0.885,-3.147,0.0493,0.00461,0,0.351,0.636,99.989,185293
1225,1225,Gazette,Psychopath,6NHW3cIKeUmAnABw1vev4c,25,2011-10-05,https://open.spotify.com/album/1FfADaqgw9B4h2n1kY4QVX,https://p.scdn.co/mp3-preview/1d01728f8381824c6a7d238f40fe3901ccd50124?cid=f9d64942f5f74f3282916225d2f77630,0.33,0.95,-4.16,0.163,0.000163,0.000481,0.0876,0.428,114.92,183933
1226,1226,Gift Giver,Chatterbox,4uTjBkJbXqPmp7Jh1MFqhB,9,2013-02-14,https://open.spotify.com/album/0S5dBl8e0ctw6fyKvcstDs,https://p.scdn.co/mp3-preview/24c3fda918e6db6fa15f0bd452d29109c237becc?cid=f9d64942f5f74f3282916225d2f77630,0.494,0.982,-3.188,0.0938,4.3e-05,0.000434,0.553,0.159,104.979,219707
1227,1227,Sworn In,Let Down,,,,,,,,,,,,,,,
1228,1228,Never See Tomorrow,For Your Eyes Only,48Y9Ysg3aQnFQD9WQq4e9z,6,2012-05-31,https://open.spotify.com/album/06tzqYpfEtEQjrZPHH9A7y,https://p.scdn.co/mp3-preview/59e4d5634ff0c4db691140e40ee5277ec0b82163?cid=f9d64942f5f74f3282916225d2f77630,0.533,0.976,-5.662,0.0706,2.7e-05,0.000136,0.13,0.206,129.968,279187
1229,1229,Barrier,Backbone,7GgTJcUqxyyKYxwWj1pQLV,20,2012-07-20,https://open.spotify.com/album/669H6fVVEF1d71OtkmZ1kD,https://p.scdn.co/mp3-preview/4b550591a0fcfaf44a40e20c6384ec2b0eb04240?cid=f9d64942f5f74f3282916225d2f77630,0.187,0.923,-2.9,0.134,0.000648,0.054,0.405,0.0774,203.325,86518
1230,1230,Scott Phoebus,Metal Song!!! Original,,,,,,,,,,,,,,,
1231,1231,Five Finger Death Punch,Dot Your Eyes,6rPwXyxKZPiGhkcX5lwhps,50,2013-07-30,https://open.spotify.com/album/1qfm8YhH28Bgs3e8hutsqw,https://p.scdn.co/mp3-preview/ca3cf9d81028eca6ef5793a13bab992848882eaf?cid=f9d64942f5f74f3282916225d2f77630,0.499,0.994,-3.961,0.101,0.000512,0,0.0623,0.371,74.011,195091
1232,1232,Indepth,Desolate,,,,,,,,,,,,,,,
1233,1233,Joshua Price,Through The Black Stream,,,,,,,,,,,,,,,
1234,1234,Joshua Price,Shadow In The Mist,,,,,,,,,,,,,,,
1235,1235,Indepth,Hope,,,,,,,,,,,,,,,
1236,1236,Indepth,Indepth: The Endless Pursuit,,,,,,,,,,,,,,,
1237,1237,Emmure,Drug Dealer Friend,2pDG1HOgycsuM3bM5sKvtg,32,2011-02-15,https://open.spotify.com/album/4BcTytmn7rMtxg2mESczbQ,,0.269,0.969,-4.128,0.35,0.000267,0.0231,0.104,0.102,89.911,157613
1238,1238,Indepth,War In The Drought,,,,,,,,,,,,,,,
1239,1239,Castaway,Am I Br00tal Yet?,,,,,,,,,,,,,,,
1240,1240,Untitled Revolution,Inheritor Of Death,,,,,,,,,,,,,,,
1241,1241,Habiru,Astonishing Beaulty Of The Lunar Goddess,,,,,,,,,,,,,,,
1242,1242,Kypck,Alleya Stalina,,,,,,,,,,,,,,,
1243,1243,Breakdown Of Sanity,Prologue,3sOjmqXM0tROTsRnuaiXft,23,2011-04-04,https://open.spotify.com/album/0x6xvCOPXyNJi9zmdElFYH,https://p.scdn.co/mp3-preview/6db59073743eddae4060e41900ba360dfcbab859?cid=f9d64942f5f74f3282916225d2f77630,0,0.911,-8.577,0,0.0112,0.903,0.0789,0,0,66526
1244,1244,Breakdown Of Sanity,December,2txTDzs4jGAwN8CyDpogXL,25,2011-04-04,https://open.spotify.com/album/0x6xvCOPXyNJi9zmdElFYH,https://p.scdn.co/mp3-preview/18223cfd90632004e971789f226b22453f836a9a?cid=f9d64942f5f74f3282916225d2f77630,0.305,0.941,-2.331,0.128,0.000121,0.455,0.886,0.105,140.049,259569
1245,1245,Breakdown Of Sanity,Story Of A Stranger,22HKVFnAtvdUEfMdkQIXvM,33,2011-04-04,https://open.spotify.com/album/0x6xvCOPXyNJi9zmdElFYH,https://p.scdn.co/mp3-preview/603c6fc11018e071ac7b943c78cc689f86a7fbed?cid=f9d64942f5f74f3282916225d2f77630,0.338,0.946,-2.459,0.1,0.000208,0.227,0.51,0.14,95.096,230446
1246,1246,Breakdown Of Sanity,The Storm,51MZg0yvyV9wKIhPSbfMSK,26,2011-04-04,https://open.spotify.com/album/0x6xvCOPXyNJi9zmdElFYH,https://p.scdn.co/mp3-preview/30dd14d388839a4b8ae3d38e31783264b0b4c7ad?cid=f9d64942f5f74f3282916225d2f77630,0.258,0.95,-2.688,0.116,9.68e-05,0.337,0.458,0.0731,139.881,226950
1247,1247,Breakdown Of Sanity,Chapters,74NikG5R4jQjBIVdPt7xk3,30,2013-10-18,https://open.spotify.com/album/6zc9Wh5qCagfHMNEj8AueP,https://p.scdn.co/mp3-preview/5be8633912b7e81b729a5d58ce6c7303f20619c7?cid=f9d64942f5f74f3282916225d2f77630,0.224,0.979,-2.496,0.172,1.58e-05,0.63,0.106,0.147,109.912,331388
1248,1248,Indepth,Overnight Fall,,,,,,,,,,,,,,,
1249,1249,Within The Ruins,Feeding Frenzy,0C4LSfcHZNO2ih14zi6iuG,30,2013-02-26,https://open.spotify.com/album/4UdGAVN3f2v3L59K1eDcvY,https://p.scdn.co/mp3-preview/8e29588b2fb98eecfd5ff9e62a0372de10cd843c?cid=f9d64942f5f74f3282916225d2f77630,0.476,0.996,-2.873,0.137,0.000382,0.0237,0.39,0.124,145.018,221307
1250,1250,The Devil Wears Prada,Gloom,2OHt9wrhPv5eoPfO9cbBuG,33,2013-09-11,https://open.spotify.com/album/4LCYe1Ummf9H2qRRcsH9qj,https://p.scdn.co/mp3-preview/c889165fee7161553ec6ed35060703a20ba3a73c?cid=f9d64942f5f74f3282916225d2f77630,0.314,0.974,-4.164,0.307,0.00114,0.000255,0.11,0.0496,141.681,225493
1251,1251,Scott Phoebus,Metallllll Songggggg,,,,,,,,,,,,,,,
1252,1252,Nile,Chapter For Transforming Into A Snake,02PZzvMoGa2Jh6zh2des0v,16,2000-09-05,https://open.spotify.com/album/4HezNdJaAs7VDtGwt1VbDe,https://p.scdn.co/mp3-preview/0ee8c31da43308e432f0869f879b2ba1ebf4f297?cid=f9d64942f5f74f3282916225d2f77630,0.277,0.882,-7.332,0.103,4.68e-06,0.912,0.157,0.107,126.938,145707
1253,1253,Neophy,Voiceless,,,,,,,,,,,,,,,
1254,1254,Nnn,Mmm,,,,,,,,,,,,,,,
1255,1255,Nnn,Nnn,0Xonf95Fbe1cqLOtOMxn7w,0,2021-10-29,https://open.spotify.com/album/40imxA0OnNCEo04DzcFnxk,https://p.scdn.co/mp3-preview/273cbc9694143b0436254d9945b4b81e323b0e5d?cid=f9d64942f5f74f3282916225d2f77630,0.801,0.76,-8.45,0.0597,0.00935,0.749,0.0563,0.139,128.768,211573
1256,1256,Nnn,Bbb,,,,,,,,,,,,,,,
1257,1257,Indepth,Ten Thousand Times,,,,,,,,,,,,,,,
1258,1258,Amon Amarth,Shape Shifter,7jcCt0VtoIsQ1rIcITvplO,36,2013-06-25,https://open.spotify.com/album/3cQfALGRSzDeohPsXkF6X3,https://p.scdn.co/mp3-preview/588f95028a7eef1ad8740ad6720d3a5131123599?cid=f9d64942f5f74f3282916225d2f77630,0.431,0.982,-4.371,0.0757,5.6e-05,0.422,0.0603,0.269,162.031,242507
1259,1259,Amon Amarth,Under Siege,4FU1idZWgf2jxWHo7YtAMI,34,2013-06-25,https://open.spotify.com/album/3cQfALGRSzDeohPsXkF6X3,https://p.scdn.co/mp3-preview/0b6914a912c1943d12cd30aa6ecc62f61477cb13?cid=f9d64942f5f74f3282916225d2f77630,0.166,0.932,-6.266,0.0907,3.27e-05,0.547,0.258,0.222,184.484,377587
1260,1260,Red,Die For You,3oP2vxUR2bjFCrU9YolGnM,56,2002-07-09,https://open.spotify.com/album/6deiaArbeoqp1xPEGdEKp1,https://p.scdn.co/mp3-preview/c60634285601184825b182d6bded9faa03e42d69?cid=f9d64942f5f74f3282916225d2f77630,0.377,0.734,-3.645,0.0334,0.0985,0,0.0942,0.393,169.988,192827
1261,1261,Indepth,Contradiction,6QajVF2XcOf8IU1prrQbcx,1,2020-06-12,https://open.spotify.com/album/4CS0GT1sY8PbJRUoiIySa4,https://p.scdn.co/mp3-preview/3588ee18b86f104f14bfe27b9c41f059298b0b5f?cid=f9d64942f5f74f3282916225d2f77630,0.503,0.965,-4.453,0.105,0.00153,0.735,0.164,0.268,119.999,242500
1262,1262,Cephalic Carnage,Dying Will Be The Death Of Me,5PXujKcOnfltD5fZgSpwAR,24,2005-03-15,https://open.spotify.com/album/6qygc1bUGzDLiJ4uG7cAAx,https://p.scdn.co/mp3-preview/653c488f63afec318679ef5faccb310463f8831e?cid=f9d64942f5f74f3282916225d2f77630,0.303,0.91,-4.643,0.16,1.9e-05,0.16,0.201,0.212,118.712,281627
1263,1263,JHGuitar Freak,Doomed,,,,,,,,,,,,,,,
1264,1264,Singltus,Tightrope Runner,,,,,,,,,,,,,,,
1265,1265,Singltus,Kazaksthan,,,,,,,,,,,,,,,
1266,1266,Nickelback,Do This Anymore,6Z51HNeKdACczR3eTl1Jj5,41,2003-09-23,https://open.spotify.com/album/4fygErqiNgFUic5hU42Z3E,https://p.scdn.co/mp3-preview/9c32586a7fae1839c3791208eeed0467dc274b2e?cid=f9d64942f5f74f3282916225d2f77630,0.475,0.929,-4.849,0.0703,0.000617,9.2e-05,0.128,0.382,170.106,243840
1267,1267,Sunchez,Dawn,04RvKPoEKAJ1GXuOlM6au3,0,2019-11-11,https://open.spotify.com/album/13zVex8obCARssjcdygXQL,https://p.scdn.co/mp3-preview/fbdd827df13dedc6a87eb9be8564ba54006c581b?cid=f9d64942f5f74f3282916225d2f77630,0.408,0.0197,-23.368,0.0519,0.99,0.904,0.0938,0.0501,107.525,435286
1268,1268,Staind,Take It,38DpmNjN5AK8sJUnB4FPLA,32,2001-05-22,https://open.spotify.com/album/0OwSOrPWyP9batKOhOnaPt,https://p.scdn.co/mp3-preview/6c0ba3568635d675f236541ab5a294a87acc6b6b?cid=f9d64942f5f74f3282916225d2f77630,0.413,0.944,-3.811,0.107,0.00461,0.0165,0.117,0.304,100.569,215707
1269,1269,Buckethead,We Are One,5ah58t3vDu5w2Efus0ebjx,42,2005-11-01,https://open.spotify.com/album/0TNvR6Co87E75jWohyn2jq,https://p.scdn.co/mp3-preview/619c7c784bc5cd5edb267f904b10a9aba784c266?cid=f9d64942f5f74f3282916225d2f77630,0.534,0.922,-4.696,0.239,0.00613,0.616,0.374,0.143,139.911,241187
1270,1270,Chevelle,Straight Jacket Fashion,5JLnmghzpijS5wZGkQ4CII,38,2007-04-03,https://open.spotify.com/album/5FT5oo5IM2hBizZisoPKH3,https://p.scdn.co/mp3-preview/af89abfca3f71717c12ca0b2eff2c7a118ba7098?cid=f9d64942f5f74f3282916225d2f77630,0.498,0.963,-3.589,0.0717,1.6e-05,0.00276,0.382,0.393,99.791,242693
1271,1271,Chevelle,Midnight To Midnight,67hoVyEfp8nyM9q0saRWt3,35,2007-04-03,https://open.spotify.com/album/5FT5oo5IM2hBizZisoPKH3,https://p.scdn.co/mp3-preview/f886e5f956bb4857cc1c09b80b137b174f56022f?cid=f9d64942f5f74f3282916225d2f77630,0.408,0.991,-3.897,0.284,0.000169,0.000881,0.381,0.146,154.94,264360
1272,1272,Leo Kottke,Living In The Country,27Cq0RPuH3Hf67hvJ2fOsc,30,2005-06-01,https://open.spotify.com/album/1xvOhmnVQcbtN0oOBneBoP,https://p.scdn.co/mp3-preview/1a3f3d41689f786eecb83642c066a12322aa70e4?cid=f9d64942f5f74f3282916225d2f77630,0.447,0.756,-10.588,0.0315,0.064,0.942,0.0686,0.939,105.057,231373
1273,1273,Robert Taylor,Gravy Train Brutality,,,,,,,,,,,,,,,
1274,1274,Skylar Rickel,Broken Mirrors,,,,,,,,,,,,,,,
1275,1275,Remembering Vengeance,Heavy Lifting,,,,,,,,,,,,,,,
1276,1276,Remembering Vengeance,More Nothing,,,,,,,,,,,,,,,
1277,1277,Remembering Vengeance,Samo,,,,,,,,,,,,,,,
1278,1278,Remembering Vengeance,Pain,,,,,,,,,,,,,,,
1279,1279,Remembering Vengeance,Sweep,,,,,,,,,,,,,,,
1280,1280,Infected Angels,Masticator Dismemberment,,,,,,,,,,,,,,,
1281,1281,Bloodsense,In My World,,,,,,,,,,,,,,,
1282,1282,Cabalist,Burn,,,,,,,,,,,,,,,
1283,1283,Wavenoise,Black Masqueradeinto The Void,,,,,,,,,,,,,,,
1284,1284,Metalmilitiaman,Shattered,,,,,,,,,,,,,,,
1285,1285,In The Assault,Unfold,,,,,,,,,,,,,,,
1286,1286,Skylar Rickel,Screams In The Void,,,,,,,,,,,,,,,
1287,1287,Remembering Vengeance,Work In Progress,,,,,,,,,,,,,,,
1288,1288,Remembering Vengeance,New,,,,,,,,,,,,,,,
1289,1289,Remembering Vengeance,Bones Break,,,,,,,,,,,,,,,
1290,1290,Robert Taylor,Liqour Up Front Poker In The Back,,,,,,,,,,,,,,,
1291,1291,Robert Taylor,Mustard Sauce,,,,,,,,,,,,,,,
1292,1292,Derp,Herp,,,,,,,,,,,,,,,
1293,1293,Girugamesh,Suiren,5YzsRPb08uC6lgxqvtVCHx,13,2009-12-16,https://open.spotify.com/album/1NicpLVOaZhifDQmQDF3kJ,https://p.scdn.co/mp3-preview/a1b515ae3382583a0f59e51adf0c908121c9d764?cid=f9d64942f5f74f3282916225d2f77630,0.473,0.97,-4.07,0.118,0.00797,2.3e-05,0.317,0.275,125.051,232253
1294,1294,Girugamesh,Crying Rain,07ZuytWNuLV4fwmqZY6qXX,32,2009-10-07,https://open.spotify.com/album/6w4aZ7PWNpN76erD7rC2qF,https://p.scdn.co/mp3-preview/d5c4850b1a4ccd2c78ae30eafb22605a5d4dcfb2?cid=f9d64942f5f74f3282916225d2f77630,0.467,0.886,-4.273,0.0458,0.0443,1.92e-06,0.288,0.409,159.921,296693
1295,1295,Breaking Benjamin,Lights Out,5aBknBm85rJp8fSWu2koV2,48,2009-01-01,https://open.spotify.com/album/0mBvlBWI6TMDrWvQ8bKOKV,,0.326,0.972,-2.92,0.0688,6.3e-06,1.22e-05,0.16,0.538,170.879,213640
1296,1296,Breaking Benjamin,Fade Away,6PkquTvmXuL0BuHqC0nZEB,50,2009-01-01,https://open.spotify.com/album/0mBvlBWI6TMDrWvQ8bKOKV,,0.166,0.949,-3.439,0.198,0.000156,2.11e-05,0.192,0.307,172.816,196027
1297,1297,Celldweller,Goodbye,0hRoth69NTb1XtgOP8gBUI,19,2003-02-11,https://open.spotify.com/album/1gStSHuxB1XHGBzPDQHU9w,https://p.scdn.co/mp3-preview/1984da3eed204849723191b33eb7b8342ba629c1?cid=f9d64942f5f74f3282916225d2f77630,0.44,0.809,-6.948,0.0577,0.00207,0.00223,0.102,0.195,164.016,325202
1298,1298,Ballad Beast,Key,,,,,,,,,,,,,,,
1299,1299,While Your Heart Beats,Forty Four,,,,,,,,,,,,,,,
1300,1300,While Your Heart Beats,50 Knives,,,,,,,,,,,,,,,
1301,1301,D3kdnc3,Sotd,,,,,,,,,,,,,,,
1302,1302,Misc. Unsigned Bands,Dead Silence Hides My Cries -,,,,,,,,,,,,,,,
1303,1303,Girugamesh,Enishi,4GWZeRFN222dpLA5vEbuLz,17,2008-11-05,https://open.spotify.com/album/5dhMAQRvWTxbOsl8RSBcvx,https://p.scdn.co/mp3-preview/6f8d6c1e41623bd5780248e0a502cff4d286a06b?cid=f9d64942f5f74f3282916225d2f77630,0.616,0.983,-4.475,0.107,0.000296,0.0491,0.135,0.741,125.981,194187
1304,1304,We Butter The Bread With Butter,Breekachu,5Hj9whoP21EIhlQtU6P1SQ,28,2008-11-21,https://open.spotify.com/album/5lGf3E5ZsTkNFx5zd54vAI,https://p.scdn.co/mp3-preview/b6b62b0e4db6247d31b5b66dbb015d8f6ae51a71?cid=f9d64942f5f74f3282916225d2f77630,0.54,0.914,-2.304,0.0331,0.000607,0.322,0.0704,0.27,125.07,105513
1305,1305,We Butter The Bread With Butter,Schlaf Kindlein Schlaf,3G7WbnJXkRcnoe7OzB5edw,29,2008-11-21,https://open.spotify.com/album/5lGf3E5ZsTkNFx5zd54vAI,https://p.scdn.co/mp3-preview/92c498868bbe3cd9ada5efb97789cdefc76f3fac?cid=f9d64942f5f74f3282916225d2f77630,0.26,0.86,-3.345,0.0508,2.37e-05,0.244,0.354,0.154,179.721,145585
1306,1306,Girugamesh,Stfu,,,,,,,,,,,,,,,
1307,1307,Akasha,Amanecer,4aX16K0TcZDDKTeeaVzwPf,0,2017-07-05,https://open.spotify.com/album/2GElUAWIw4lCvTRGWPlg7w,https://p.scdn.co/mp3-preview/c0dc485b5692578474f44d57758a2ac377d6311c?cid=f9d64942f5f74f3282916225d2f77630,0.373,0.92,-3.427,0.0454,2.53e-06,0,0.339,0.471,178.045,270107
1308,1308,Parkway Drive (Jordan Turner),Karma ,,,,,,,,,,,,,,,
1309,1309,Touhou,Native Faith,,,,,,,,,,,,,,,
1310,1310,In Flames,All For Me,4ZJ2T9snvydiMk7ef91H7P,38,2011-06-15,https://open.spotify.com/album/12WYGQwbMFAVdVBFmXT4ny,https://p.scdn.co/mp3-preview/a0f3b6b7665c53d2f16d33974fe804a6bd90a784?cid=f9d64942f5f74f3282916225d2f77630,0.277,0.952,-3.464,0.0547,2.61e-05,0.0657,0.09,0.255,129.97,271240
1311,1311,In Flames,Liberation,4b1cNzW60O9H894UVdi73E,33,2011-06-15,https://open.spotify.com/album/12WYGQwbMFAVdVBFmXT4ny,https://p.scdn.co/mp3-preview/320f60b4e6ed457055af5c44ecefadccaae2f013?cid=f9d64942f5f74f3282916225d2f77630,0.591,0.793,-4.022,0.0257,0.000179,0.00368,0.118,0.496,92.495,312573
1312,1312,Will East,For Danny Boy,,,,,,,,,,,,,,,
1313,1313,In Flames,Darker Times,0XaYvnf8ov2B3aFVsf7gh0,34,2011-06-15,https://open.spotify.com/album/12WYGQwbMFAVdVBFmXT4ny,https://p.scdn.co/mp3-preview/33facb3b7bad82ecfd060c6c8711a7b654fd57b5?cid=f9d64942f5f74f3282916225d2f77630,0.528,0.985,-3.004,0.086,7.8e-06,0.0256,0.1,0.511,119.96,205080
1314,1314,Baroness,Rays On Pinion ,6ouq07JR52uMIDnHhFbrQ2,37,2007-09-04,https://open.spotify.com/album/7HjDc1R38sIpwbKHOrbBNR,https://p.scdn.co/mp3-preview/2fb82a3334e5f7239ea315062df89ced2d9426b8?cid=f9d64942f5f74f3282916225d2f77630,0.33,0.891,-7.142,0.104,0.00031,0.485,0.152,0.149,144.993,455853
1315,1315,A Call To Sincerity,Deceiver,,,,,,,,,,,,,,,
1316,1316,A Call To Sincerity,At The Edge Of.,,,,,,,,,,,,,,,
1317,1317,A Call To Sincerity,Our World,,,,,,,,,,,,,,,
1318,1318,A Call To Sincerity,A Misunderstanding,,,,,,,,,,,,,,,
1319,1319,A Call To Sincerity,Mayhem,,,,,,,,,,,,,,,
1320,1320,A Call To Sincerity,Whispers,,,,,,,,,,,,,,,
1321,1321,A Call To Sincerity,Walking Straight Across Bad Omens,,,,,,,,,,,,,,,
1322,1322,In Flames,Enter Tragedy,5OQd8NMnoN0JpzAOqM2aHb,32,2011-06-15,https://open.spotify.com/album/12WYGQwbMFAVdVBFmXT4ny,https://p.scdn.co/mp3-preview/cc2d32c1ba35b9b4f6837a5b3755b343cb1ef674?cid=f9d64942f5f74f3282916225d2f77630,0.493,0.989,-2.876,0.0862,2.91e-06,0.00309,0.143,0.489,119.997,238160
1323,1323,In Flames,A New Dawn,77LEQG2PryIaxUI9IQ2U7G,37,2002-09-02,https://open.spotify.com/album/2V5Jx67RInNn2v0LGihiWh,https://p.scdn.co/mp3-preview/d8a1a87e6268d862a8130f1c479d1b77344e0d61?cid=f9d64942f5f74f3282916225d2f77630,0.291,0.801,-6.176,0.0372,0.000118,0.798,0.126,0.456,120.131,220933
1324,1324,In Flames,Fear Is The Weakness,62E7Vl5kVFCvPnspKU66rk,40,2011-06-15,https://open.spotify.com/album/12WYGQwbMFAVdVBFmXT4ny,https://p.scdn.co/mp3-preview/e622d8411dfd64da251faae71936284855ef20c5?cid=f9d64942f5f74f3282916225d2f77630,0.493,0.952,-4.509,0.0982,1.24e-05,0.0101,0.0743,0.361,95.001,243653
1325,1325,Robby Owl,Gravity Squeeze Riff,,,,,,,,,,,,,,,
1326,1326,Ke$Ha,Tik Tok Metal,,,,,,,,,,,,,,,
1327,1327,Brak,Brak,4po22h0QrYpOz9IRoX2aft,43,2020-07-01,https://open.spotify.com/album/0BAmcZfsraNVyG6rj782Og,https://p.scdn.co/mp3-preview/535d8f6a1e6eef8259b07c9a1e0a96a2930ae739?cid=f9d64942f5f74f3282916225d2f77630,0.592,0.406,-13.259,0.347,0.211,0.000164,0.0966,0.183,96.76,161438
1328,1328,Dead By April,Losing You ,4hkZMpR9ptEQLqlIorFPeN,53,2009-01-01,https://open.spotify.com/album/3NI2ev35SzKPXA3DaFRvVp,,0.272,0.903,-4.343,0.0961,0.0134,0,0.321,0.154,120.057,237867
1329,1329,Brutality Will Prevail,Trapped Doors Moving Walls,3pbyGUIdJBaZVDzFlu9fQi,16,2015-01-12,https://open.spotify.com/album/4AtHhgPDn0exeUclSRzGCs,https://p.scdn.co/mp3-preview/563d1bda5c37dae24cbbac6a941b454ccce5e4ec?cid=f9d64942f5f74f3282916225d2f77630,0.308,0.802,-6.193,0.0486,0.0987,0.749,0.126,0.211,122.946,271173
1330,1330,Brak,Brak,4po22h0QrYpOz9IRoX2aft,43,2020-07-01,https://open.spotify.com/album/0BAmcZfsraNVyG6rj782Og,https://p.scdn.co/mp3-preview/535d8f6a1e6eef8259b07c9a1e0a96a2930ae739?cid=f9d64942f5f74f3282916225d2f77630,0.592,0.406,-13.259,0.347,0.211,0.000164,0.0966,0.183,96.76,161438
1331,1331,Snow White's Poison Bite,Serial Killer Girl,6AY5ATYS9NGiCejvUc4zw8,30,2010-08-07,https://open.spotify.com/album/6Ka7gvoq1zwDsN1RNsGAuS,https://p.scdn.co/mp3-preview/5af9ace9eab6bc593eed2716e2aa6e6407c860cc?cid=f9d64942f5f74f3282916225d2f77630,0.549,0.975,-3.278,0.0594,0.000176,0,0.162,0.402,90.962,184160
1332,1332,Obey The Brave,Live And Learn,2jQYwXyBatPEQeLk4IYf7J,18,2012-08-28,https://open.spotify.com/album/0OtaubrZjkFT5bGkkGTh3K,https://p.scdn.co/mp3-preview/0c5c8899ff72945a82766a4981c88d103f85edb9?cid=f9d64942f5f74f3282916225d2f77630,0.457,0.925,-3.172,0.0985,0.00112,0.000735,0.165,0.393,95.207,203627
1333,1333,"Chunk! No, Captain Chunk!",Positiv-O,53Wh2MaTAUhySFwf2LLWeG,29,2011-01-01,https://open.spotify.com/album/2pMtWnQ1jQH6sfsh5tBLzl,,0.384,0.941,-4.743,0.122,0.000603,0.000161,0.356,0.203,199.976,206040
1334,1334,Repeat Endless,The One,,,,,,,,,,,,,,,
1335,1335,Dir En Grey,Zan 2009,,,,,,,,,,,,,,,
1336,1336,Miss May I,Hey Mister,3ORgbqQVR5oj2QlX1nML8l,49,2012-06-12,https://open.spotify.com/album/0vnba3b6zUGsHoiVbtV6rO,https://p.scdn.co/mp3-preview/3c81f4d148ab89365bb677a087f48881a3cab951?cid=f9d64942f5f74f3282916225d2f77630,0.384,0.992,-3.249,0.125,3.36e-05,7.79e-05,0.565,0.0988,160.038,235640
1337,1337,The Ghost Inside,Slipping Away,0t7zWxbPTOzkrsRE4PvnYz,32,2012-06-19,https://open.spotify.com/album/3r2Tup1FQ1xiDr78Q7s71v,https://p.scdn.co/mp3-preview/adc44baa5a0a974dcf0e7c27ef47d542663b862e?cid=f9d64942f5f74f3282916225d2f77630,0.552,0.946,-3.293,0.139,7.46e-05,0,0.113,0.567,118.094,193424
1338,1338,Miss May I,Bleeding Out,5gvhJTSBCAnhrKyPPq2i8g,24,2012-06-12,https://open.spotify.com/album/0vnba3b6zUGsHoiVbtV6rO,https://p.scdn.co/mp3-preview/729310beff8ebc9c458ef5b097f2457cc26bf643?cid=f9d64942f5f74f3282916225d2f77630,0.25,0.97,-2.637,0.165,6.8e-06,0,0.286,0.34,109.221,179013
1339,1339,Miss May I,Sirens Song,6X4l87D4qYvd3jOG4R57wg,24,2012-06-12,https://open.spotify.com/album/0vnba3b6zUGsHoiVbtV6rO,https://p.scdn.co/mp3-preview/2e70d05ccb858f64958c835f09824f83af064318?cid=f9d64942f5f74f3282916225d2f77630,0.413,0.973,-3.385,0.173,6.4e-06,2.77e-06,0.104,0.206,94.997,233147
